"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate
,"Jerauld County, SD","46073","2018","2018",0,2043,Unreliable
,"Jerauld County, SD","46073","2019","2019",0,2013,Unreliable
,"Jerauld County, SD","46073","2020","2020",0,1985,Unreliable
,"Jerauld County, SD","46073","2021","2021",0,1636,Unreliable
,"Jerauld County, SD","46073","2022","2022",0,1650,Unreliable
,"Jerauld County, SD","46073","2023 ","2023",0,1660,Unreliable
,"Jones County, SD","46075","2018","2018",0,928,Unreliable
,"Jones County, SD","46075","2019","2019",0,903,Unreliable
,"Jones County, SD","46075","2020","2020",0,938,Unreliable
,"Jones County, SD","46075","2021","2021",Suppressed,879,Suppressed
,"Jones County, SD","46075","2022","2022",0,884,Unreliable
,"Jones County, SD","46075","2023 ","2023",0,855,Unreliable
,"Kingsbury County, SD","46077","2018","2018",0,4919,Unreliable
,"Kingsbury County, SD","46077","2019","2019",Suppressed,4939,Suppressed
,"Kingsbury County, SD","46077","2020","2020",0,4987,Unreliable
,"Kingsbury County, SD","46077","2021","2021",0,5192,Unreliable
,"Kingsbury County, SD","46077","2022","2022",0,5294,Unreliable
,"Kingsbury County, SD","46077","2023 ","2023",Suppressed,5276,Suppressed
,"Lake County, SD","46079","2018","2018",0,13057,Unreliable
,"Lake County, SD","46079","2019","2019",0,12797,Unreliable
,"Lake County, SD","46079","2020","2020",0,12488,Unreliable
,"Lake County, SD","46079","2021","2021",0,10851,Unreliable
,"Lake County, SD","46079","2022","2022",Suppressed,10972,Suppressed
,"Lake County, SD","46079","2023 ","2023",Suppressed,11031,Suppressed
,"Lawrence County, SD","46081","2018","2018",0,25741,Unreliable
,"Lawrence County, SD","46081","2019","2019",Suppressed,25844,Suppressed
,"Lawrence County, SD","46081","2020","2020",Suppressed,26221,Suppressed
,"Lawrence County, SD","46081","2021","2021",Suppressed,26165,Suppressed
,"Lawrence County, SD","46081","2022","2022",Suppressed,27214,Suppressed
,"Lawrence County, SD","46081","2023 ","2023",0,28053,Unreliable
,"Lincoln County, SD","46083","2018","2018",Suppressed,58807,Suppressed
,"Lincoln County, SD","46083","2019","2019",Suppressed,61128,Suppressed
,"Lincoln County, SD","46083","2020","2020",Suppressed,63019,Suppressed
,"Lincoln County, SD","46083","2021","2021",Suppressed,67870,Suppressed
,"Lincoln County, SD","46083","2022","2022",Suppressed,70987,Suppressed
,"Lincoln County, SD","46083","2023 ","2023",Suppressed,73238,Suppressed
,"Lyman County, SD","46085","2018","2018",0,3821,Unreliable
,"Lyman County, SD","46085","2019","2019",0,3781,Unreliable
,"Lyman County, SD","46085","2020","2020",0,3797,Unreliable
,"Lyman County, SD","46085","2021","2021",Suppressed,3764,Suppressed
,"Lyman County, SD","46085","2022","2022",0,3692,Unreliable
,"Lyman County, SD","46085","2023 ","2023",0,3705,Unreliable
,"McCook County, SD","46087","2018","2018",Suppressed,5546,Suppressed
,"McCook County, SD","46087","2019","2019",0,5586,Unreliable
,"McCook County, SD","46087","2020","2020",0,5520,Unreliable
,"McCook County, SD","46087","2021","2021",0,5695,Unreliable
,"McCook County, SD","46087","2022","2022",0,5778,Unreliable
,"McCook County, SD","46087","2023 ","2023",0,5809,Unreliable
,"McPherson County, SD","46089","2018","2018",0,2407,Unreliable
,"McPherson County, SD","46089","2019","2019",0,2379,Unreliable
,"McPherson County, SD","46089","2020","2020",0,2363,Unreliable
,"McPherson County, SD","46089","2021","2021",0,2420,Unreliable
,"McPherson County, SD","46089","2022","2022",0,2395,Unreliable
,"McPherson County, SD","46089","2023 ","2023",0,2334,Unreliable
,"Marshall County, SD","46091","2018","2018",0,5112,Unreliable
,"Marshall County, SD","46091","2019","2019",0,4935,Unreliable
,"Marshall County, SD","46091","2020","2020",Suppressed,4884,Suppressed
,"Marshall County, SD","46091","2021","2021",0,4304,Unreliable
,"Marshall County, SD","46091","2022","2022",0,4374,Unreliable
,"Marshall County, SD","46091","2023 ","2023",Suppressed,4390,Suppressed
,"Meade County, SD","46093","2018","2018",0,28294,Unreliable
,"Meade County, SD","46093","2019","2019",Suppressed,28332,Suppressed
,"Meade County, SD","46093","2020","2020",Suppressed,28588,Suppressed
,"Meade County, SD","46093","2021","2021",Suppressed,30173,Suppressed
,"Meade County, SD","46093","2022","2022",Suppressed,30698,Suppressed
,"Meade County, SD","46093","2023 ","2023",Suppressed,30954,Suppressed
,"Mellette County, SD","46095","2018","2018",0,2042,Unreliable
,"Mellette County, SD","46095","2019","2019",0,2061,Unreliable
,"Mellette County, SD","46095","2020","2020",0,2089,Unreliable
,"Mellette County, SD","46095","2021","2021",Suppressed,1908,Suppressed
,"Mellette County, SD","46095","2022","2022",0,1892,Unreliable
,"Mellette County, SD","46095","2023 ","2023",0,1851,Unreliable
,"Miner County, SD","46097","2018","2018",0,2213,Unreliable
,"Miner County, SD","46097","2019","2019",0,2216,Unreliable
,"Miner County, SD","46097","2020","2020",0,2202,Unreliable
,"Miner County, SD","46097","2021","2021",0,2314,Unreliable
,"Miner County, SD","46097","2022","2022",0,2304,Unreliable
,"Miner County, SD","46097","2023 ","2023",0,2280,Unreliable
,"Minnehaha County, SD","46099","2018","2018",18,192876,Unreliable
,"Minnehaha County, SD","46099","2019","2019",28,193134,14.497706256
,"Minnehaha County, SD","46099","2020","2020",27,196659,13.729348771
,"Minnehaha County, SD","46099","2021","2021",31,199685,15.524451010
,"Minnehaha County, SD","46099","2022","2022",26,203971,12.746910100
,"Minnehaha County, SD","46099","2023 ","2023",21,206930,10.148359349
,"Moody County, SD","46101","2018","2018",0,6579,Unreliable
,"Moody County, SD","46101","2019","2019",0,6576,Unreliable
,"Moody County, SD","46101","2020","2020",0,6525,Unreliable
,"Moody County, SD","46101","2021","2021",Suppressed,6315,Suppressed
,"Moody County, SD","46101","2022","2022",Suppressed,6349,Suppressed
,"Moody County, SD","46101","2023 ","2023",0,6450,Unreliable
,"Pennington County, SD","46103","2018","2018",Suppressed,111729,Suppressed
,"Pennington County, SD","46103","2019","2019",10,113775,Unreliable
,"Pennington County, SD","46103","2020","2020",10,115926,Unreliable
,"Pennington County, SD","46103","2021","2021",10,111806,Unreliable
,"Pennington County, SD","46103","2022","2022",21,114461,18.346860503
,"Pennington County, SD","46103","2023 ","2023",19,115903,Unreliable
,"Perkins County, SD","46105","2018","2018",0,2922,Unreliable
,"Perkins County, SD","46105","2019","2019",0,2865,Unreliable
,"Perkins County, SD","46105","2020","2020",0,2832,Unreliable
,"Perkins County, SD","46105","2021","2021",0,2819,Unreliable
,"Perkins County, SD","46105","2022","2022",0,2804,Unreliable
,"Perkins County, SD","46105","2023 ","2023",0,2834,Unreliable
,"Potter County, SD","46107","2018","2018",0,2207,Unreliable
,"Potter County, SD","46107","2019","2019",0,2153,Unreliable
,"Potter County, SD","46107","2020","2020",0,2163,Unreliable
,"Potter County, SD","46107","2021","2021",0,2475,Unreliable
,"Potter County, SD","46107","2022","2022",0,2438,Unreliable
,"Potter County, SD","46107","2023 ","2023",0,2413,Unreliable
,"Roberts County, SD","46109","2018","2018",Suppressed,10447,Suppressed
,"Roberts County, SD","46109","2019","2019",Suppressed,10394,Suppressed
,"Roberts County, SD","46109","2020","2020",Suppressed,10331,Suppressed
,"Roberts County, SD","46109","2021","2021",Suppressed,10163,Suppressed
,"Roberts County, SD","46109","2022","2022",Suppressed,10163,Suppressed
,"Roberts County, SD","46109","2023 ","2023",Suppressed,10206,Suppressed
,"Sanborn County, SD","46111","2018","2018",0,2429,Unreliable
,"Sanborn County, SD","46111","2019","2019",Suppressed,2344,Suppressed
,"Sanborn County, SD","46111","2020","2020",0,2322,Unreliable
,"Sanborn County, SD","46111","2021","2021",0,2378,Unreliable
,"Sanborn County, SD","46111","2022","2022",0,2415,Unreliable
,"Sanborn County, SD","46111","2023 ","2023",0,2399,Unreliable
,"Shannon County, SD","46113","2018","2018",Suppressed,14309,Suppressed
,"Shannon County, SD","46113","2019","2019",Suppressed,14177,Suppressed
,"Shannon County, SD","46113","2020","2020",Suppressed,14070,Suppressed
,"Shannon County, SD","46113","2021","2021",Suppressed,13586,Suppressed
,"Shannon County, SD","46113","2022","2022",Suppressed,13519,Suppressed
,"Shannon County, SD","46113","2023 ","2023",Suppressed,13434,Suppressed
,"Spink County, SD","46115","2018","2018",0,6495,Unreliable
,"Spink County, SD","46115","2019","2019",Suppressed,6376,Suppressed
,"Spink County, SD","46115","2020","2020",0,6319,Unreliable
,"Spink County, SD","46115","2021","2021",Suppressed,6269,Suppressed
,"Spink County, SD","46115","2022","2022",0,6235,Unreliable
,"Spink County, SD","46115","2023 ","2023",Suppressed,6166,Suppressed
,"Stanley County, SD","46117","2018","2018",0,3022,Unreliable
,"Stanley County, SD","46117","2019","2019",0,3098,Unreliable
,"Stanley County, SD","46117","2020","2020",Suppressed,3121,Suppressed
,"Stanley County, SD","46117","2021","2021",0,3032,Unreliable
,"Stanley County, SD","46117","2022","2022",0,2999,Unreliable
,"Stanley County, SD","46117","2023 ","2023",0,3043,Unreliable
,"Sully County, SD","46119","2018","2018",0,1392,Unreliable
,"Sully County, SD","46119","2019","2019",0,1391,Unreliable
,"Sully County, SD","46119","2020","2020",0,1391,Unreliable
,"Sully County, SD","46119","2021","2021",0,1476,Unreliable
,"Sully County, SD","46119","2022","2022",0,1471,Unreliable
,"Sully County, SD","46119","2023 ","2023",0,1494,Unreliable
,"Todd County, SD","46121","2018","2018",Suppressed,10283,Suppressed
,"Todd County, SD","46121","2019","2019",Suppressed,10177,Suppressed
,"Todd County, SD","46121","2020","2020",Suppressed,10313,Suppressed
,"Todd County, SD","46121","2021","2021",Suppressed,9286,Suppressed
,"Todd County, SD","46121","2022","2022",0,9220,Unreliable
,"Todd County, SD","46121","2023 ","2023",Suppressed,9199,Suppressed
,"Tripp County, SD","46123","2018","2018",0,5478,Unreliable
,"Tripp County, SD","46123","2019","2019",0,5441,Unreliable
,"Tripp County, SD","46123","2020","2020",0,5377,Unreliable
,"Tripp County, SD","46123","2021","2021",0,5569,Unreliable
,"Tripp County, SD","46123","2022","2022",0,5565,Unreliable
,"Tripp County, SD","46123","2023 ","2023",0,5621,Unreliable
,"Turner County, SD","46125","2018","2018",0,8424,Unreliable
,"Turner County, SD","46125","2019","2019",0,8384,Unreliable
,"Turner County, SD","46125","2020","2020",Suppressed,8368,Suppressed
,"Turner County, SD","46125","2021","2021",Suppressed,8708,Suppressed
,"Turner County, SD","46125","2022","2022",Suppressed,8856,Suppressed
,"Turner County, SD","46125","2023 ","2023",0,9027,Unreliable
,"Union County, SD","46127","2018","2018",Suppressed,15619,Suppressed
,"Union County, SD","46127","2019","2019",Suppressed,15932,Suppressed
,"Union County, SD","46127","2020","2020",0,16192,Unreliable
,"Union County, SD","46127","2021","2021",0,16872,Unreliable
,"Union County, SD","46127","2022","2022",Suppressed,17063,Suppressed
,"Union County, SD","46127","2023 ","2023",0,17183,Unreliable
,"Walworth County, SD","46129","2018","2018",0,5587,Unreliable
,"Walworth County, SD","46129","2019","2019",0,5435,Unreliable
,"Walworth County, SD","46129","2020","2020",Suppressed,5336,Suppressed
,"Walworth County, SD","46129","2021","2021",Suppressed,5248,Suppressed
,"Walworth County, SD","46129","2022","2022",0,5265,Unreliable
,"Walworth County, SD","46129","2023 ","2023",0,5269,Unreliable
,"Yankton County, SD","46135","2018","2018",Suppressed,22869,Suppressed
,"Yankton County, SD","46135","2019","2019",Suppressed,22814,Suppressed
,"Yankton County, SD","46135","2020","2020",Suppressed,22742,Suppressed
,"Yankton County, SD","46135","2021","2021",Suppressed,23297,Suppressed
,"Yankton County, SD","46135","2022","2022",Suppressed,23373,Suppressed
,"Yankton County, SD","46135","2023 ","2023",Suppressed,23517,Suppressed
,"Ziebach County, SD","46137","2018","2018",0,2742,Unreliable
,"Ziebach County, SD","46137","2019","2019",Suppressed,2756,Suppressed
,"Ziebach County, SD","46137","2020","2020",0,2656,Unreliable
,"Ziebach County, SD","46137","2021","2021",0,2380,Unreliable
,"Ziebach County, SD","46137","2022","2022",0,2395,Unreliable
,"Ziebach County, SD","46137","2023 ","2023",0,2322,Unreliable
,"Anderson County, TN","47001","2018","2018",31,76482,40.532412855
,"Anderson County, TN","47001","2019","2019",33,76978,42.869391255
,"Anderson County, TN","47001","2020","2020",61,77558,78.650816163
,"Anderson County, TN","47001","2021","2021",93,77576,119.882437867
,"Anderson County, TN","47001","2022","2022",75,78913,95.041374678
,"Anderson County, TN","47001","2023 ","2023",71,80234,88.491163347
,"Bedford County, TN","47003","2018","2018",11,49038,Unreliable
,"Bedford County, TN","47003","2019","2019",14,49713,Unreliable
,"Bedford County, TN","47003","2020","2020",16,50179,Unreliable
,"Bedford County, TN","47003","2021","2021",24,51119,46.949275221
,"Bedford County, TN","47003","2022","2022",15,51950,Unreliable
,"Bedford County, TN","47003","2023 ","2023",21,53055,39.581566299
,"Benton County, TN","47005","2018","2018",Suppressed,16184,Suppressed
,"Benton County, TN","47005","2019","2019",Suppressed,16160,Suppressed
,"Benton County, TN","47005","2020","2020",Suppressed,16131,Suppressed
,"Benton County, TN","47005","2021","2021",Suppressed,15872,Suppressed
,"Benton County, TN","47005","2022","2022",Suppressed,16002,Suppressed
,"Benton County, TN","47005","2023 ","2023",Suppressed,16103,Suppressed
,"Bledsoe County, TN","47007","2018","2018",Suppressed,14755,Suppressed
,"Bledsoe County, TN","47007","2019","2019",Suppressed,15064,Suppressed
,"Bledsoe County, TN","47007","2020","2020",0,15223,Unreliable
,"Bledsoe County, TN","47007","2021","2021",Suppressed,15234,Suppressed
,"Bledsoe County, TN","47007","2022","2022",Suppressed,14798,Suppressed
,"Bledsoe County, TN","47007","2023 ","2023",Suppressed,15060,Suppressed
,"Blount County, TN","47009","2018","2018",50,131349,38.066525059
,"Blount County, TN","47009","2019","2019",49,133088,36.817744650
,"Blount County, TN","47009","2020","2020",64,134751,47.495009313
,"Blount County, TN","47009","2021","2021",101,137605,73.398495694
,"Blount County, TN","47009","2022","2022",83,139958,59.303505337
,"Blount County, TN","47009","2023 ","2023",66,141456,46.657617917
,"Bradley County, TN","47011","2018","2018",31,106727,29.046070816
,"Bradley County, TN","47011","2019","2019",24,108110,22.199611507
,"Bradley County, TN","47011","2020","2020",38,109071,34.839691577
,"Bradley County, TN","47011","2021","2021",52,110162,47.203209818
,"Bradley County, TN","47011","2022","2022",42,110616,37.969190714
,"Bradley County, TN","47011","2023 ","2023",36,111579,32.264135725
,"Campbell County, TN","47013","2018","2018",12,39583,Unreliable
,"Campbell County, TN","47013","2019","2019",17,39842,Unreliable
,"Campbell County, TN","47013","2020","2020",21,39837,52.714812862
,"Campbell County, TN","47013","2021","2021",28,39578,70.746374248
,"Campbell County, TN","47013","2022","2022",47,39584,118.734842360
,"Campbell County, TN","47013","2023 ","2023",28,40223,69.611913582
,"Cannon County, TN","47015","2018","2018",Suppressed,14462,Suppressed
,"Cannon County, TN","47015","2019","2019",Suppressed,14678,Suppressed
,"Cannon County, TN","47015","2020","2020",10,14847,Unreliable
,"Cannon County, TN","47015","2021","2021",13,14553,Unreliable
,"Cannon County, TN","47015","2022","2022",Suppressed,14788,Suppressed
,"Cannon County, TN","47015","2023 ","2023",Suppressed,15063,Suppressed
,"Carroll County, TN","47017","2018","2018",Suppressed,28020,Suppressed
,"Carroll County, TN","47017","2019","2019",Suppressed,27767,Suppressed
,"Carroll County, TN","47017","2020","2020",Suppressed,27779,Suppressed
,"Carroll County, TN","47017","2021","2021",Suppressed,28432,Suppressed
,"Carroll County, TN","47017","2022","2022",Suppressed,28458,Suppressed
,"Carroll County, TN","47017","2023 ","2023",Suppressed,28860,Suppressed
,"Carter County, TN","47019","2018","2018",20,56351,35.491828007
,"Carter County, TN","47019","2019","2019",15,56391,Unreliable
,"Carter County, TN","47019","2020","2020",14,56418,Unreliable
,"Carter County, TN","47019","2021","2021",28,56134,49.880642748
,"Carter County, TN","47019","2022","2022",35,56410,62.045736572
,"Carter County, TN","47019","2023 ","2023",33,57022,57.872400126
,"Cheatham County, TN","47021","2018","2018",20,40439,49.457207152
,"Cheatham County, TN","47021","2019","2019",28,40667,68.851894657
,"Cheatham County, TN","47021","2020","2020",41,41101,99.754263886
